dataset,instance_id,image,on_dockerhub
swerebench_filtered,numba__numba-6653,swerebench/sweb.eval.x86_64.numba_1776_numba-6653,True
swerebench_filtered,numba__numba-6654,swerebench/sweb.eval.x86_64.numba_1776_numba-6654,True
swerebench_filtered,numba__numba-6681,swerebench/sweb.eval.x86_64.numba_1776_numba-6681,True
swerebench_filtered,numba__numba-9636,swerebench/sweb.eval.x86_64.numba_1776_numba-9636,True
swerebench_filtered,numba__numba-9670,swerebench/sweb.eval.x86_64.numba_1776_numba-9670,True
swerebench_filtered,numba__numba-9758,swerebench/sweb.eval.x86_64.numba_1776_numba-9758,True
swerebench_filtered,numpy__numpy-financial-54,swerebench/sweb.eval.x86_64.numpy_1776_numpy-financial-54,True
swerebench_filtered,numpy__numpydoc-101,swerebench/sweb.eval.x86_64.numpy_1776_numpydoc-101,True
swerebench_filtered,numpy__numpydoc-111,swerebench/sweb.eval.x86_64.numpy_1776_numpydoc-111,True
swerebench_filtered,numpy__numpydoc-143,swerebench/sweb.eval.x86_64.numpy_1776_numpydoc-143,True
swerebench_filtered,numpy__numpydoc-145,swerebench/sweb.eval.x86_64.numpy_1776_numpydoc-145,True
swerebench_filtered,numpy__numpydoc-172,swerebench/sweb.eval.x86_64.numpy_1776_numpydoc-172,True
swerebench_filtered,numpy__numpydoc-283,swerebench/sweb.eval.x86_64.numpy_1776_numpydoc-283,True
swerebench_filtered,numpy__numpydoc-347,swerebench/sweb.eval.x86_64.numpy_1776_numpydoc-347,True
swerebench_filtered,numpy__numpydoc-429,swerebench/sweb.eval.x86_64.numpy_1776_numpydoc-429,True
swerebench_filtered,numpy__numpydoc-433,swerebench/sweb.eval.x86_64.numpy_1776_numpydoc-433,True
swerebench_filtered,numpy__numpydoc-500,swerebench/sweb.eval.x86_64.numpy_1776_numpydoc-500,True
swerebench_filtered,nutechsoftware__alarmdecoder-60,swerebench/sweb.eval.x86_64.nutechsoftware_1776_alarmdecoder-60,True
swerebench_filtered,nylas__nylas-python-78,swerebench/sweb.eval.x86_64.nylas_1776_nylas-python-78,True
swerebench_filtered,nylas__nylas-python-81,swerebench/sweb.eval.x86_64.nylas_1776_nylas-python-81,True
swerebench_filtered,nylas__nylas-python-98,swerebench/sweb.eval.x86_64.nylas_1776_nylas-python-98,True
swerebench_filtered,oasis-open__cti-pattern-validator-79,swerebench/sweb.eval.x86_64.oasis-open_1776_cti-pattern-validator-79,True
swerebench_filtered,oasis-open__cti-python-stix2-10,swerebench/sweb.eval.x86_64.oasis-open_1776_cti-python-stix2-10,True
swerebench_filtered,oasis-open__cti-python-stix2-127,swerebench/sweb.eval.x86_64.oasis-open_1776_cti-python-stix2-127,True
swerebench_filtered,oasis-open__cti-python-stix2-133,swerebench/sweb.eval.x86_64.oasis-open_1776_cti-python-stix2-133,True
swerebench_filtered,oasis-open__cti-python-stix2-145,swerebench/sweb.eval.x86_64.oasis-open_1776_cti-python-stix2-145,True
swerebench_filtered,oasis-open__cti-python-stix2-187,swerebench/sweb.eval.x86_64.oasis-open_1776_cti-python-stix2-187,True
swerebench_filtered,oasis-open__cti-python-stix2-237,swerebench/sweb.eval.x86_64.oasis-open_1776_cti-python-stix2-237,True
swerebench_filtered,oasis-open__cti-python-stix2-258,swerebench/sweb.eval.x86_64.oasis-open_1776_cti-python-stix2-258,True
swerebench_filtered,oasis-open__cti-python-stix2-32,swerebench/sweb.eval.x86_64.oasis-open_1776_cti-python-stix2-32,True
swerebench_filtered,oasis-open__cti-python-stix2-342,swerebench/sweb.eval.x86_64.oasis-open_1776_cti-python-stix2-342,True
swerebench_filtered,oasis-open__cti-python-stix2-343,swerebench/sweb.eval.x86_64.oasis-open_1776_cti-python-stix2-343,True
swerebench_filtered,oasis-open__cti-python-stix2-354,swerebench/sweb.eval.x86_64.oasis-open_1776_cti-python-stix2-354,True
swerebench_filtered,oasis-open__cti-python-stix2-369,swerebench/sweb.eval.x86_64.oasis-open_1776_cti-python-stix2-369,True
swerebench_filtered,oasis-open__cti-python-stix2-393,swerebench/sweb.eval.x86_64.oasis-open_1776_cti-python-stix2-393,True
swerebench_filtered,oasis-open__cti-python-stix2-42,swerebench/sweb.eval.x86_64.oasis-open_1776_cti-python-stix2-42,True
swerebench_filtered,oasis-open__cti-python-stix2-436,swerebench/sweb.eval.x86_64.oasis-open_1776_cti-python-stix2-436,True
swerebench_filtered,oasis-open__cti-python-stix2-444,swerebench/sweb.eval.x86_64.oasis-open_1776_cti-python-stix2-444,True
swerebench_filtered,oasis-open__cti-python-stix2-454,swerebench/sweb.eval.x86_64.oasis-open_1776_cti-python-stix2-454,True
swerebench_filtered,oasis-open__cti-python-stix2-467,swerebench/sweb.eval.x86_64.oasis-open_1776_cti-python-stix2-467,True
swerebench_filtered,oasis-open__cti-python-stix2-470,swerebench/sweb.eval.x86_64.oasis-open_1776_cti-python-stix2-470,True
swerebench_filtered,oasis-open__cti-python-stix2-489,swerebench/sweb.eval.x86_64.oasis-open_1776_cti-python-stix2-489,True
swerebench_filtered,oasis-open__cti-python-stix2-534,swerebench/sweb.eval.x86_64.oasis-open_1776_cti-python-stix2-534,True
swerebench_filtered,oasis-open__cti-python-stix2-605,swerebench/sweb.eval.x86_64.oasis-open_1776_cti-python-stix2-605,True
swerebench_filtered,oasis-open__cti-python-stix2-74,swerebench/sweb.eval.x86_64.oasis-open_1776_cti-python-stix2-74,True
swerebench_filtered,oasis-open__cti-stix-validator-109,swerebench/sweb.eval.x86_64.oasis-open_1776_cti-stix-validator-109,True
swerebench_filtered,oasis-open__cti-stix-validator-55,swerebench/sweb.eval.x86_64.oasis-open_1776_cti-stix-validator-55,True
swerebench_filtered,oasis-open__cti-taxii-client-11,swerebench/sweb.eval.x86_64.oasis-open_1776_cti-taxii-client-11,True
swerebench_filtered,oasis-open__cti-taxii-client-55,swerebench/sweb.eval.x86_64.oasis-open_1776_cti-taxii-client-55,True
swerebench_filtered,oasis-open__cti-taxii-server-101,swerebench/sweb.eval.x86_64.oasis-open_1776_cti-taxii-server-101,True
swerebench_filtered,oasis-open__cti-taxii-server-44,swerebench/sweb.eval.x86_64.oasis-open_1776_cti-taxii-server-44,True
swerebench_filtered,oauthlib__oauthlib-671,swerebench/sweb.eval.x86_64.oauthlib_1776_oauthlib-671,True
swerebench_filtered,oauthlib__oauthlib-680,swerebench/sweb.eval.x86_64.oauthlib_1776_oauthlib-680,True
swerebench_filtered,oauthlib__oauthlib-757,swerebench/sweb.eval.x86_64.oauthlib_1776_oauthlib-757,True
swerebench_filtered,oauthlib__oauthlib-771,swerebench/sweb.eval.x86_64.oauthlib_1776_oauthlib-771,True
swerebench_filtered,octue__twined-68,swerebench/sweb.eval.x86_64.octue_1776_twined-68,True
swerebench_filtered,oemof__oemof-solph-1180,swerebench/sweb.eval.x86_64.oemof_1776_oemof-solph-1180,True
swerebench_filtered,oemof__oemof-solph-950,swerebench/sweb.eval.x86_64.oemof_1776_oemof-solph-950,True
swerebench_filtered,oemof__tespy-536,swerebench/sweb.eval.x86_64.oemof_1776_tespy-536,True
swerebench_filtered,oemof__tespy-653,swerebench/sweb.eval.x86_64.oemof_1776_tespy-653,True
swerebench_filtered,ofek__bit-32,swerebench/sweb.eval.x86_64.ofek_1776_bit-32,True
swerebench_filtered,ofek__hatch-vcs-17,swerebench/sweb.eval.x86_64.ofek_1776_hatch-vcs-17,True
swerebench_filtered,ofek__pypinfo-109,swerebench/sweb.eval.x86_64.ofek_1776_pypinfo-109,True
swerebench_filtered,ofek__pypinfo-137,swerebench/sweb.eval.x86_64.ofek_1776_pypinfo-137,True
swerebench_filtered,ogawa-ros__necstdb-27,swerebench/sweb.eval.x86_64.ogawa-ros_1776_necstdb-27,True
swerebench_filtered,olofk__fusesoc-724,swerebench/sweb.eval.x86_64.olofk_1776_fusesoc-724,True
swerebench_filtered,omni-us__jsonargparse-175,swerebench/sweb.eval.x86_64.omni-us_1776_jsonargparse-175,True
swerebench_filtered,omni-us__jsonargparse-197,swerebench/sweb.eval.x86_64.omni-us_1776_jsonargparse-197,True
swerebench_filtered,omni-us__jsonargparse-239,swerebench/sweb.eval.x86_64.omni-us_1776_jsonargparse-239,True
swerebench_filtered,omni-us__jsonargparse-242,swerebench/sweb.eval.x86_64.omni-us_1776_jsonargparse-242,True
swerebench_filtered,omni-us__jsonargparse-248,swerebench/sweb.eval.x86_64.omni-us_1776_jsonargparse-248,True
swerebench_filtered,omni-us__jsonargparse-254,swerebench/sweb.eval.x86_64.omni-us_1776_jsonargparse-254,True
swerebench_filtered,omni-us__jsonargparse-263,swerebench/sweb.eval.x86_64.omni-us_1776_jsonargparse-263,True
swerebench_filtered,omni-us__jsonargparse-363,swerebench/sweb.eval.x86_64.omni-us_1776_jsonargparse-363,True
swerebench_filtered,omni-us__jsonargparse-370,swerebench/sweb.eval.x86_64.omni-us_1776_jsonargparse-370,True
swerebench_filtered,omni-us__jsonargparse-405,swerebench/sweb.eval.x86_64.omni-us_1776_jsonargparse-405,True
swerebench_filtered,omni-us__jsonargparse-468,swerebench/sweb.eval.x86_64.omni-us_1776_jsonargparse-468,True
swerebench_filtered,omni-us__jsonargparse-502,swerebench/sweb.eval.x86_64.omni-us_1776_jsonargparse-502,True
swerebench_filtered,omni-us__jsonargparse-508,swerebench/sweb.eval.x86_64.omni-us_1776_jsonargparse-508,True
swerebench_filtered,omni-us__jsonargparse-518,swerebench/sweb.eval.x86_64.omni-us_1776_jsonargparse-518,True
swerebench_filtered,omni-us__jsonargparse-527,swerebench/sweb.eval.x86_64.omni-us_1776_jsonargparse-527,True
swerebench_filtered,omni-us__jsonargparse-531,swerebench/sweb.eval.x86_64.omni-us_1776_jsonargparse-531,True
swerebench_filtered,omni-us__jsonargparse-559,swerebench/sweb.eval.x86_64.omni-us_1776_jsonargparse-559,True
swerebench_filtered,omni-us__jsonargparse-560,swerebench/sweb.eval.x86_64.omni-us_1776_jsonargparse-560,True
swerebench_filtered,omni-us__jsonargparse-562,swerebench/sweb.eval.x86_64.omni-us_1776_jsonargparse-562,True
swerebench_filtered,omni-us__jsonargparse-564,swerebench/sweb.eval.x86_64.omni-us_1776_jsonargparse-564,True
swerebench_filtered,omni-us__jsonargparse-576,swerebench/sweb.eval.x86_64.omni-us_1776_jsonargparse-576,True
swerebench_filtered,omni-us__jsonargparse-581,swerebench/sweb.eval.x86_64.omni-us_1776_jsonargparse-581,True
swerebench_filtered,omni-us__jsonargparse-625,swerebench/sweb.eval.x86_64.omni-us_1776_jsonargparse-625,True
swerebench_filtered,omni-us__jsonargparse-667,swerebench/sweb.eval.x86_64.omni-us_1776_jsonargparse-667,True
swerebench_filtered,omni-us__jsonargparse-707,swerebench/sweb.eval.x86_64.omni-us_1776_jsonargparse-707,True
swerebench_filtered,omni-us__jsonargparse-711,swerebench/sweb.eval.x86_64.omni-us_1776_jsonargparse-711,True
swerebench_filtered,omni-us__jsonargparse-77,swerebench/sweb.eval.x86_64.omni-us_1776_jsonargparse-77,True
swerebench_filtered,omni-us__jsonargparse-78,swerebench/sweb.eval.x86_64.omni-us_1776_jsonargparse-78,True
swerebench_filtered,omry__omegaconf-162,swerebench/sweb.eval.x86_64.omry_1776_omegaconf-162,True
swerebench_filtered,omry__omegaconf-218,swerebench/sweb.eval.x86_64.omry_1776_omegaconf-218,True
swerebench_filtered,omry__omegaconf-247,swerebench/sweb.eval.x86_64.omry_1776_omegaconf-247,True
swerebench_filtered,omry__omegaconf-251,swerebench/sweb.eval.x86_64.omry_1776_omegaconf-251,True
swerebench_filtered,omry__omegaconf-57,swerebench/sweb.eval.x86_64.omry_1776_omegaconf-57,True
swerebench_filtered,omry__omegaconf-64,swerebench/sweb.eval.x86_64.omry_1776_omegaconf-64,True
swerebench_filtered,omry__omegaconf-96,swerebench/sweb.eval.x86_64.omry_1776_omegaconf-96,True
swerebench_filtered,onicagroup__runway-1132,swerebench/sweb.eval.x86_64.onicagroup_1776_runway-1132,True
swerebench_filtered,onicagroup__runway-1245,swerebench/sweb.eval.x86_64.onicagroup_1776_runway-1245,True
swerebench_filtered,onicagroup__runway-2013,swerebench/sweb.eval.x86_64.onicagroup_1776_runway-2013,True
swerebench_filtered,online-judge-tools__oj-759,swerebench/sweb.eval.x86_64.online-judge-tools_1776_oj-759,True
swerebench_filtered,online-judge-tools__oj-896,swerebench/sweb.eval.x86_64.online-judge-tools_1776_oj-896,True
swerebench_filtered,online-judge-tools__oj-903,swerebench/sweb.eval.x86_64.online-judge-tools_1776_oj-903,True
swerebench_filtered,open-contracting__ocdskit-51,swerebench/sweb.eval.x86_64.open-contracting_1776_ocdskit-51,True
swerebench_filtered,open-dicom__dicom_parser-93,swerebench/sweb.eval.x86_64.open-dicom_1776_dicom_parser-93,True
swerebench_filtered,opendatacube__datacube-core-1457,swerebench/sweb.eval.x86_64.opendatacube_1776_datacube-core-1457,True
swerebench_filtered,opendatacube__datacube-core-1673,swerebench/sweb.eval.x86_64.opendatacube_1776_datacube-core-1673,True
swerebench_filtered,openforcefield__openff-nagl-71,swerebench/sweb.eval.x86_64.openforcefield_1776_openff-nagl-71,True
swerebench_filtered,openforcefield__openff-toolkit-2026,swerebench/sweb.eval.x86_64.openforcefield_1776_openff-toolkit-2026,True
swerebench_filtered,openforcefield__openff-toolkit-762,swerebench/sweb.eval.x86_64.openforcefield_1776_openff-toolkit-762,True
swerebench_filtered,openforcefield__openff-toolkit-802,swerebench/sweb.eval.x86_64.openforcefield_1776_openff-toolkit-802,True
swerebench_filtered,openlawlibrary__pygls-150,swerebench/sweb.eval.x86_64.openlawlibrary_1776_pygls-150,True
swerebench_filtered,openlawlibrary__pygls-160,swerebench/sweb.eval.x86_64.openlawlibrary_1776_pygls-160,True
swerebench_filtered,openlawlibrary__pygls-177,swerebench/sweb.eval.x86_64.openlawlibrary_1776_pygls-177,True
swerebench_filtered,openlawlibrary__pygls-247,swerebench/sweb.eval.x86_64.openlawlibrary_1776_pygls-247,True
swerebench_filtered,openlawlibrary__pygls-252,swerebench/sweb.eval.x86_64.openlawlibrary_1776_pygls-252,True
swerebench_filtered,openmc-dev__openmc-1380,swerebench/sweb.eval.x86_64.openmc-dev_1776_openmc-1380,True
swerebench_filtered,openmc-dev__openmc-2622,swerebench/sweb.eval.x86_64.openmc-dev_1776_openmc-2622,True
swerebench_filtered,openmc-dev__openmc-2882,swerebench/sweb.eval.x86_64.openmc-dev_1776_openmc-2882,True
swerebench_filtered,openmc-dev__openmc-2977,swerebench/sweb.eval.x86_64.openmc-dev_1776_openmc-2977,True
swerebench_filtered,openmc-dev__openmc-3045,swerebench/sweb.eval.x86_64.openmc-dev_1776_openmc-3045,True
swerebench_filtered,openmrslab__suspect-40,swerebench/sweb.eval.x86_64.openmrslab_1776_suspect-40,True
swerebench_filtered,openmrslab__suspect-46,swerebench/sweb.eval.x86_64.openmrslab_1776_suspect-46,True
swerebench_filtered,openmrslab__suspect-93,swerebench/sweb.eval.x86_64.openmrslab_1776_suspect-93,True
swerebench_filtered,openradar__xradar-118,swerebench/sweb.eval.x86_64.openradar_1776_xradar-118,True
swerebench_filtered,openradar__xradar-162,swerebench/sweb.eval.x86_64.openradar_1776_xradar-162,True
swerebench_filtered,openradar__xradar-181,swerebench/sweb.eval.x86_64.openradar_1776_xradar-181,True
swerebench_filtered,openradar__xradar-234,swerebench/sweb.eval.x86_64.openradar_1776_xradar-234,True
swerebench_filtered,openradar__xradar-250,swerebench/sweb.eval.x86_64.openradar_1776_xradar-250,True
swerebench_filtered,openradar__xradar-267,swerebench/sweb.eval.x86_64.openradar_1776_xradar-267,True
swerebench_filtered,openradar__xradar-269,swerebench/sweb.eval.x86_64.openradar_1776_xradar-269,True
swerebench_filtered,openradar__xradar-94,swerebench/sweb.eval.x86_64.openradar_1776_xradar-94,True
swerebench_filtered,openshift__openshift-client-python-113,swerebench/sweb.eval.x86_64.openshift_1776_openshift-client-python-113,True
swerebench_filtered,opsmill__infrahub-sdk-python-199,swerebench/sweb.eval.x86_64.opsmill_1776_infrahub-sdk-python-199,True
swerebench_filtered,opsmill__infrahub-sdk-python-42,swerebench/sweb.eval.x86_64.opsmill_1776_infrahub-sdk-python-42,True
swerebench_filtered,opsmill__infrahub-sdk-python-47,swerebench/sweb.eval.x86_64.opsmill_1776_infrahub-sdk-python-47,True
swerebench_filtered,optuna__optuna-1209,swerebench/sweb.eval.x86_64.optuna_1776_optuna-1209,True
swerebench_filtered,optuna__optuna-1285,swerebench/sweb.eval.x86_64.optuna_1776_optuna-1285,True
swerebench_filtered,optuna__optuna-2652,swerebench/sweb.eval.x86_64.optuna_1776_optuna-2652,True
swerebench_filtered,optuna__optuna-3319,swerebench/sweb.eval.x86_64.optuna_1776_optuna-3319,True
swerebench_filtered,optuna__optuna-3544,swerebench/sweb.eval.x86_64.optuna_1776_optuna-3544,True
swerebench_filtered,optuna__optuna-3545,swerebench/sweb.eval.x86_64.optuna_1776_optuna-3545,True
swerebench_filtered,optuna__optuna-3742,swerebench/sweb.eval.x86_64.optuna_1776_optuna-3742,True
swerebench_filtered,optuna__optuna-4479,swerebench/sweb.eval.x86_64.optuna_1776_optuna-4479,True
swerebench_filtered,osbuild__osbuild-1556,swerebench/sweb.eval.x86_64.osbuild_1776_osbuild-1556,True
swerebench_filtered,osbuild__osbuild-1643,swerebench/sweb.eval.x86_64.osbuild_1776_osbuild-1643,True
swerebench_filtered,osbuild__osbuild-1648,swerebench/sweb.eval.x86_64.osbuild_1776_osbuild-1648,True
swerebench_filtered,ovasquez__mkdocs-merge-18,swerebench/sweb.eval.x86_64.ovasquez_1776_mkdocs-merge-18,True
swerebench_filtered,ownaginatious__mixpanel-jql-18,swerebench/sweb.eval.x86_64.ownaginatious_1776_mixpanel-jql-18,True
swerebench_filtered,oxan__djangorestframework-dataclasses-84,swerebench/sweb.eval.x86_64.oxan_1776_djangorestframework-dataclasses-84,True
swerebench_filtered,paambaati__mae-2,swerebench/sweb.eval.x86_64.paambaati_1776_mae-2,True
swerebench_filtered,package-url__packageurl-python-178,swerebench/sweb.eval.x86_64.package-url_1776_packageurl-python-178,True
swerebench_filtered,package-url__packageurl-python-29,swerebench/sweb.eval.x86_64.package-url_1776_packageurl-python-29,True
swerebench_filtered,pact-foundation__pact-python-539,swerebench/sweb.eval.x86_64.pact-foundation_1776_pact-python-539,True
swerebench_filtered,palantir__python-jsonrpc-server-37,swerebench/sweb.eval.x86_64.palantir_1776_python-jsonrpc-server-37,True
swerebench_filtered,palantir__python-language-server-146,swerebench/sweb.eval.x86_64.palantir_1776_python-language-server-146,True
swerebench_filtered,palantir__python-language-server-211,swerebench/sweb.eval.x86_64.palantir_1776_python-language-server-211,True
swerebench_filtered,pandas-dev__pandas-57485,swerebench/sweb.eval.x86_64.pandas-dev_1776_pandas-57485,True
swerebench_filtered,pandas-dev__pandas-60000,swerebench/sweb.eval.x86_64.pandas-dev_1776_pandas-60000,True
swerebench_filtered,pandas-dev__pandas-60691,swerebench/sweb.eval.x86_64.pandas-dev_1776_pandas-60691,True
swerebench_filtered,pandas-dev__pandas-60736,swerebench/sweb.eval.x86_64.pandas-dev_1776_pandas-60736,True
swerebench_filtered,pandas-dev__pandas-60791,swerebench/sweb.eval.x86_64.pandas-dev_1776_pandas-60791,True
swerebench_filtered,pandas-dev__pandas-60896,swerebench/sweb.eval.x86_64.pandas-dev_1776_pandas-60896,True
swerebench_filtered,pandas-dev__pandas-61017,swerebench/sweb.eval.x86_64.pandas-dev_1776_pandas-61017,True
swerebench_filtered,pandas-dev__pandas-61022,swerebench/sweb.eval.x86_64.pandas-dev_1776_pandas-61022,True
swerebench_filtered,pandas-dev__pandas-61062,swerebench/sweb.eval.x86_64.pandas-dev_1776_pandas-61062,True
swerebench_filtered,pandas-dev__pandas-61105,swerebench/sweb.eval.x86_64.pandas-dev_1776_pandas-61105,True
swerebench_filtered,pandas-dev__pandas-61146,swerebench/sweb.eval.x86_64.pandas-dev_1776_pandas-61146,True
swerebench_filtered,pandas-dev__pandas-61158,swerebench/sweb.eval.x86_64.pandas-dev_1776_pandas-61158,True
swerebench_filtered,pandas-dev__pandas-61183,swerebench/sweb.eval.x86_64.pandas-dev_1776_pandas-61183,True
swerebench_filtered,pappasam__toml-sort-36,swerebench/sweb.eval.x86_64.pappasam_1776_toml-sort-36,True
swerebench_filtered,paris-saclay-cds__specio-28,swerebench/sweb.eval.x86_64.paris-saclay-cds_1776_specio-28,True
swerebench_filtered,passaH2O__dorado-25,swerebench/sweb.eval.x86_64.passah2o_1776_dorado-25,True
swerebench_filtered,pasteurlabs__tesseract-core-67,swerebench/sweb.eval.x86_64.pasteurlabs_1776_tesseract-core-67,True
swerebench_filtered,pavdmyt__yaspin-111,swerebench/sweb.eval.x86_64.pavdmyt_1776_yaspin-111,True
swerebench_filtered,pavdmyt__yaspin-35,swerebench/sweb.eval.x86_64.pavdmyt_1776_yaspin-35,True
swerebench_filtered,pckroon__pysmiles-24,swerebench/sweb.eval.x86_64.pckroon_1776_pysmiles-24,True
swerebench_filtered,pcubillos__bibmanager-111,swerebench/sweb.eval.x86_64.pcubillos_1776_bibmanager-111,True
swerebench_filtered,pdm-project__pdm-1187,swerebench/sweb.eval.x86_64.pdm-project_1776_pdm-1187,True
swerebench_filtered,pdm-project__pdm-1257,swerebench/sweb.eval.x86_64.pdm-project_1776_pdm-1257,True
swerebench_filtered,pdm-project__pdm-1421,swerebench/sweb.eval.x86_64.pdm-project_1776_pdm-1421,True
swerebench_filtered,pdm-project__pdm-1486,swerebench/sweb.eval.x86_64.pdm-project_1776_pdm-1486,True
swerebench_filtered,pdm-project__pdm-1518,swerebench/sweb.eval.x86_64.pdm-project_1776_pdm-1518,True
swerebench_filtered,pdm-project__pdm-1712,swerebench/sweb.eval.x86_64.pdm-project_1776_pdm-1712,True
swerebench_filtered,pdm-project__pdm-1785,swerebench/sweb.eval.x86_64.pdm-project_1776_pdm-1785,True
swerebench_filtered,pdm-project__pdm-1959,swerebench/sweb.eval.x86_64.pdm-project_1776_pdm-1959,True
swerebench_filtered,pdm-project__pdm-2223,swerebench/sweb.eval.x86_64.pdm-project_1776_pdm-2223,True
swerebench_filtered,pdm-project__pdm-2343,swerebench/sweb.eval.x86_64.pdm-project_1776_pdm-2343,True
swerebench_filtered,pdm-project__pdm-2544,swerebench/sweb.eval.x86_64.pdm-project_1776_pdm-2544,True
swerebench_filtered,pdm-project__pdm-2743,swerebench/sweb.eval.x86_64.pdm-project_1776_pdm-2743,True
swerebench_filtered,pdm-project__pdm-2817,swerebench/sweb.eval.x86_64.pdm-project_1776_pdm-2817,True
swerebench_filtered,pdm-project__pdm-2850,swerebench/sweb.eval.x86_64.pdm-project_1776_pdm-2850,True
swerebench_filtered,pdm-project__pdm-2886,swerebench/sweb.eval.x86_64.pdm-project_1776_pdm-2886,True
swerebench_filtered,pdm-project__pdm-2905,swerebench/sweb.eval.x86_64.pdm-project_1776_pdm-2905,True
swerebench_filtered,pdm-project__pdm-2909,swerebench/sweb.eval.x86_64.pdm-project_1776_pdm-2909,True
swerebench_filtered,pdm-project__pdm-2910,swerebench/sweb.eval.x86_64.pdm-project_1776_pdm-2910,True
swerebench_filtered,pdm-project__pdm-2928,swerebench/sweb.eval.x86_64.pdm-project_1776_pdm-2928,True
swerebench_filtered,pdm-project__pdm-3109,swerebench/sweb.eval.x86_64.pdm-project_1776_pdm-3109,True
swerebench_filtered,pdm-project__pdm-3136,swerebench/sweb.eval.x86_64.pdm-project_1776_pdm-3136,True
swerebench_filtered,pdm-project__pdm-3191,swerebench/sweb.eval.x86_64.pdm-project_1776_pdm-3191,True
swerebench_filtered,pdm-project__pdm-3250,swerebench/sweb.eval.x86_64.pdm-project_1776_pdm-3250,True
swerebench_filtered,pdm-project__pdm-3255,swerebench/sweb.eval.x86_64.pdm-project_1776_pdm-3255,True
swerebench_filtered,pdm-project__pdm-3315,swerebench/sweb.eval.x86_64.pdm-project_1776_pdm-3315,True
swerebench_filtered,pdm-project__pdm-3377,swerebench/sweb.eval.x86_64.pdm-project_1776_pdm-3377,True
swerebench_filtered,pdm-project__pdm-3393,swerebench/sweb.eval.x86_64.pdm-project_1776_pdm-3393,True
swerebench_filtered,pdm-project__pdm-3420,swerebench/sweb.eval.x86_64.pdm-project_1776_pdm-3420,True
swerebench_filtered,pdpipe__pdpipe-90,swerebench/sweb.eval.x86_64.pdpipe_1776_pdpipe-90,True
swerebench_filtered,pedrokiefer__aiostomp-17,swerebench/sweb.eval.x86_64.pedrokiefer_1776_aiostomp-17,True
swerebench_filtered,peeringdb__django-peeringdb-39,swerebench/sweb.eval.x86_64.peeringdb_1776_django-peeringdb-39,True
swerebench_filtered,pennmem__cmlreaders-114,swerebench/sweb.eval.x86_64.pennmem_1776_cmlreaders-114,True
swerebench_filtered,pennmem__cmlreaders-135,swerebench/sweb.eval.x86_64.pennmem_1776_cmlreaders-135,True
swerebench_filtered,pennmem__cmlreaders-180,swerebench/sweb.eval.x86_64.pennmem_1776_cmlreaders-180,True
swerebench_filtered,pennmem__cmlreaders-185,swerebench/sweb.eval.x86_64.pennmem_1776_cmlreaders-185,True
swerebench_filtered,pennmem__cmlreaders-195,swerebench/sweb.eval.x86_64.pennmem_1776_cmlreaders-195,True
swerebench_filtered,peopledoc__vault-cli-111,swerebench/sweb.eval.x86_64.peopledoc_1776_vault-cli-111,True
swerebench_filtered,pepkit__eido-77,swerebench/sweb.eval.x86_64.pepkit_1776_eido-77,True
swerebench_filtered,pepkit__peppy-450,swerebench/sweb.eval.x86_64.pepkit_1776_peppy-450,True
swerebench_filtered,pepkit__peppy-494,swerebench/sweb.eval.x86_64.pepkit_1776_peppy-494,True
swerebench_filtered,peterbe__hashin-106,swerebench/sweb.eval.x86_64.peterbe_1776_hashin-106,True
swerebench_filtered,peterbe__hashin-109,swerebench/sweb.eval.x86_64.peterbe_1776_hashin-109,True
swerebench_filtered,peterbe__hashin-110,swerebench/sweb.eval.x86_64.peterbe_1776_hashin-110,True
swerebench_filtered,peterbe__hashin-111,swerebench/sweb.eval.x86_64.peterbe_1776_hashin-111,True
swerebench_filtered,peterbe__hashin-114,swerebench/sweb.eval.x86_64.peterbe_1776_hashin-114,True
swerebench_filtered,peterbe__hashin-117,swerebench/sweb.eval.x86_64.peterbe_1776_hashin-117,True
swerebench_filtered,peterbe__hashin-125,swerebench/sweb.eval.x86_64.peterbe_1776_hashin-125,True
swerebench_filtered,peterbe__hashin-131,swerebench/sweb.eval.x86_64.peterbe_1776_hashin-131,True
swerebench_filtered,peterbe__hashin-186,swerebench/sweb.eval.x86_64.peterbe_1776_hashin-186,True
swerebench_filtered,peterbe__hashin-74,swerebench/sweb.eval.x86_64.peterbe_1776_hashin-74,True
swerebench_filtered,peterbe__hashin-83,swerebench/sweb.eval.x86_64.peterbe_1776_hashin-83,True
swerebench_filtered,peterbe__hashin-88,swerebench/sweb.eval.x86_64.peterbe_1776_hashin-88,True
swerebench_filtered,peterbe__hashin-92,swerebench/sweb.eval.x86_64.peterbe_1776_hashin-92,True
swerebench_filtered,peterbe__hashin-95,swerebench/sweb.eval.x86_64.peterbe_1776_hashin-95,True
swerebench_filtered,peterbe__premailer-185,swerebench/sweb.eval.x86_64.peterbe_1776_premailer-185,True
swerebench_filtered,peterbe__premailer-218,swerebench/sweb.eval.x86_64.peterbe_1776_premailer-218,True
swerebench_filtered,peterbe__premailer-258,swerebench/sweb.eval.x86_64.peterbe_1776_premailer-258,True
swerebench_filtered,petl-developers__petl-580,swerebench/sweb.eval.x86_64.petl-developers_1776_petl-580,True
swerebench_filtered,petl-developers__petl-634,swerebench/sweb.eval.x86_64.petl-developers_1776_petl-634,True
